Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Hungary,HUN,"Apr 4, 2020",3.313
Hungary,HUN,"Apr 5, 2020",3.52
Hungary,HUN,"Apr 6, 2020",3.934
Hungary,HUN,"Apr 7, 2020",4.865
Hungary,HUN,"Apr 8, 2020",6.004
Hungary,HUN,"Apr 9, 2020",6.832
Hungary,HUN,"Apr 10, 2020",7.971
Hungary,HUN,"Apr 11, 2020",8.799
Hungary,HUN,"Apr 12, 2020",10.248
Hungary,HUN,"Apr 13, 2020",11.283
Hungary,HUN,"Apr 14, 2020",12.629
Hungary,HUN,"Apr 15, 2020",13.871
Hungary,HUN,"Apr 16, 2020",14.699
Hungary,HUN,"Apr 17, 2020",16.148
Hungary,HUN,"Apr 18, 2020",17.805
Hungary,HUN,"Apr 19, 2020",19.565
Hungary,HUN,"Apr 20, 2020",20.6
Hungary,HUN,"Apr 21, 2020",22.049
Hungary,HUN,"Apr 22, 2020",23.291
Hungary,HUN,"Apr 23, 2020",23.291
Hungary,HUN,"Apr 24, 2020",25.879
Hungary,HUN,"Apr 25, 2020",27.121
Hungary,HUN,"Apr 26, 2020",28.156
Hungary,HUN,"Apr 27, 2020",28.984
Hungary,HUN,"Apr 28, 2020",30.123
Hungary,HUN,"Apr 29, 2020",31.055
Hungary,HUN,"Apr 30, 2020",32.297
Hungary,HUN,"May 1, 2020",33.436
Iceland,ISL,"Mar 20, 2020",2.93
Iceland,ISL,"Mar 21, 2020",2.93
Iceland,ISL,"Mar 22, 2020",2.93
Iceland,ISL,"Mar 23, 2020",2.93
Iceland,ISL,"Mar 24, 2020",5.861
Iceland,ISL,"Mar 25, 2020",5.861
Iceland,ISL,"Mar 26, 2020",5.861
Iceland,ISL,"Mar 27, 2020",5.861
Iceland,ISL,"Mar 28, 2020",5.861
Iceland,ISL,"Mar 29, 2020",5.861
Iceland,ISL,"Mar 30, 2020",5.861
Iceland,ISL,"Mar 31, 2020",5.861
Iceland,ISL,"Apr 1, 2020",5.861
Iceland,ISL,"Apr 2, 2020",5.861
Iceland,ISL,"Apr 3, 2020",11.722
Iceland,ISL,"Apr 4, 2020",11.722
Iceland,ISL,"Apr 5, 2020",11.722
Iceland,ISL,"Apr 6, 2020",11.722
Iceland,ISL,"Apr 7, 2020",17.582
Iceland,ISL,"Apr 8, 2020",17.582
Iceland,ISL,"Apr 9, 2020",17.582
Iceland,ISL,"Apr 10, 2020",17.582
Iceland,ISL,"Apr 11, 2020",20.513
Iceland,ISL,"Apr 12, 2020",23.443
Iceland,ISL,"Apr 13, 2020",23.443
Iceland,ISL,"Apr 14, 2020",23.443
Iceland,ISL,"Apr 15, 2020",23.443
Iceland,ISL,"Apr 16, 2020",23.443
Iceland,ISL,"Apr 17, 2020",23.443
Iceland,ISL,"Apr 18, 2020",23.443
Iceland,ISL,"Apr 19, 2020",26.374
Iceland,ISL,"Apr 20, 2020",26.374
Iceland,ISL,"Apr 21, 2020",29.304
Iceland,ISL,"Apr 22, 2020",29.304
Iceland,ISL,"Apr 23, 2020",29.304
Iceland,ISL,"Apr 24, 2020",29.304
Iceland,ISL,"Apr 25, 2020",29.304
Iceland,ISL,"Apr 26, 2020",29.304
Iceland,ISL,"Apr 27, 2020",29.304
Iceland,ISL,"Apr 28, 2020",29.304
Iceland,ISL,"Apr 29, 2020",29.304
Iceland,ISL,"Apr 30, 2020",29.304
Iceland,ISL,"May 1, 2020",29.304
India,IND,"Mar 13, 2020",0.001
India,IND,"Mar 14, 2020",0.001
India,IND,"Mar 15, 2020",0.001
India,IND,"Mar 16, 2020",0.001
India,IND,"Mar 17, 2020",0.002
India,IND,"Mar 18, 2020",0.002
India,IND,"Mar 19, 2020",0.002
India,IND,"Mar 20, 2020",0.003
India,IND,"Mar 21, 2020",0.003
India,IND,"Mar 22, 2020",0.003
India,IND,"Mar 23, 2020",0.005
India,IND,"Mar 24, 2020",0.007
India,IND,"Mar 25, 2020",0.007
India,IND,"Mar 26, 2020",0.009
India,IND,"Mar 27, 2020",0.012
India,IND,"Mar 28, 2020",0.014
India,IND,"Mar 29, 2020",0.018
India,IND,"Mar 30, 2020",0.021
India,IND,"Mar 31, 2020",0.023
India,IND,"Apr 1, 2020",0.025
India,IND,"Apr 2, 2020",0.036
India,IND,"Apr 3, 2020",0.041
India,IND,"Apr 4, 2020",0.049
India,IND,"Apr 5, 2020",0.056
India,IND,"Apr 6, 2020",0.079
India,IND,"Apr 7, 2020",0.083
India,IND,"Apr 8, 2020",0.108
India,IND,"Apr 9, 2020",0.12
India,IND,"Apr 10, 2020",0.144
India,IND,"Apr 11, 2020",0.173
India,IND,"Apr 12, 2020",0.198
India,IND,"Apr 13, 2020",0.223
India,IND,"Apr 14, 2020",0.246
India,IND,"Apr 15, 2020",0.273
India,IND,"Apr 16, 2020",0.3
India,IND,"Apr 17, 2020",0.317
India,IND,"Apr 18, 2020",0.348
India,IND,"Apr 19, 2020",0.367
India,IND,"Apr 20, 2020",0.393
India,IND,"Apr 21, 2020",0.428
India,IND,"Apr 22, 2020",0.464
India,IND,"Apr 23, 2020",0.493
India,IND,"Apr 24, 2020",0.52
India,IND,"Apr 25, 2020",0.562
India,IND,"Apr 26, 2020",0.597
India,IND,"Apr 27, 2020",0.632
India,IND,"Apr 28, 2020",0.677
India,IND,"Apr 29, 2020",0.73
India,IND,"Apr 30, 2020",0.778
India,IND,"May 1, 2020",0.831
Indonesia,IDN,"Mar 12, 2020",0.004
Indonesia,IDN,"Mar 14, 2020",0.015
Indonesia,IDN,"Mar 15, 2020",0.015
Indonesia,IDN,"Mar 16, 2020",0.018
Indonesia,IDN,"Mar 17, 2020",0.018
Indonesia,IDN,"Mar 18, 2020",0.018
Indonesia,IDN,"Mar 19, 2020",0.018
Indonesia,IDN,"Mar 20, 2020",0.069
Indonesia,IDN,"Mar 21, 2020",0.091
Indonesia,IDN,"Mar 22, 2020",0.139
Indonesia,IDN,"Mar 23, 2020",0.175
Indonesia,IDN,"Mar 24, 2020",0.179
Indonesia,IDN,"Mar 25, 2020",0.201
Indonesia,IDN,"Mar 26, 2020",0.212
Indonesia,IDN,"Mar 27, 2020",0.285
Indonesia,IDN,"Mar 28, 2020",0.318
Indonesia,IDN,"Mar 29, 2020",0.373
Indonesia,IDN,"Mar 30, 2020",0.417
Indonesia,IDN,"Mar 31, 2020",0.446
Indonesia,IDN,"Apr 1, 2020",0.497
Indonesia,IDN,"Apr 2, 2020",0.574
Indonesia,IDN,"Apr 3, 2020",0.622
Indonesia,IDN,"Apr 4, 2020",0.662
Indonesia,IDN,"Apr 5, 2020",0.698
Indonesia,IDN,"Apr 6, 2020",0.724
Indonesia,IDN,"Apr 7, 2020",0.764
Indonesia,IDN,"Apr 8, 2020",0.808
Indonesia,IDN,"Apr 9, 2020",0.877
Indonesia,IDN,"Apr 10, 2020",1.024
Indonesia,IDN,"Apr 11, 2020",1.119
Indonesia,IDN,"Apr 12, 2020",1.196
